review_id,review_date,card_id,jlpt_level,review_stage,response_seconds,is_correct
6845,2026-04-13,69934,N5,young,15,1
6846,2026-04-13,41853,N3,mature,25,1
6847,2026-04-13,84769,N4,mature,9,1
6848,2026-04-13,84092,N3,mature,16,1
6849,2026-04-13,57385,N5,young,17,1
6850,2026-04-13,48750,N4,new,24,1
6851,2026-04-13,69801,N4,learning,12,0
6852,2026-04-13,24847,N3,learning,25,1
6853,2026-04-13,60536,N5,young,2,1
6854,2026-04-13,99341,N4,young,6,0
6855,2026-04-13,91254,N5,learning,18,0
6856,2026-04-13,20872,N3,young,2,1
6857,2026-04-13,25978,N2,learning,3,1
6858,2026-04-13,37538,N4,young,26,1
6859,2026-04-13,27003,N4,young,6,1
6860,2026-04-13,22661,N3,young,4,1
6861,2026-04-13,84004,N3,young,26,1
6862,2026-04-13,68162,N4,mature,23,0
6863,2026-04-13,68000,N3,young,21,1
6864,2026-04-13,41504,N3,young,21,0
6865,2026-04-13,78421,N3,learning,4,1
6866,2026-04-13,34387,N2,mature,21,1
6867,2026-04-13,52920,N4,learning,25,1
6868,2026-04-13,48217,N4,new,27,1
6869,2026-04-13,25372,N3,learning,7,1
6870,2026-04-13,33983,N3,mature,19,1
6871,2026-04-13,43993,N2,young,13,1
6872,2026-04-13,96633,N2,new,12,0
6873,2026-04-13,33285,N4,learning,4,1
6874,2026-04-13,48457,N3,young,8,1
6875,2026-04-13,38214,N3,learning,25,1
6876,2026-04-13,77428,N4,mature,22,1
6877,2026-04-13,13892,N2,young,28,1
6878,2026-04-13,45381,N3,mature,25,1
6879,2026-04-13,20829,N3,mature,14,1
6880,2026-04-13,38037,N3,learning,14,1
6881,2026-04-13,15735,N3,mature,16,1
6882,2026-04-13,38615,N3,young,11,1
6883,2026-04-13,87649,N3,young,11,1
6884,2026-04-13,90656,N4,mature,11,1
6885,2026-04-13,63727,N3,young,8,1
6886,2026-04-13,78196,N3,new,17,0
6887,2026-04-13,11136,N3,learning,2,1
6888,2026-04-13,22655,N4,young,7,1
6889,2026-04-13,31544,N2,mature,14,1
6890,2026-04-13,60762,N3,mature,5,1
6891,2026-04-13,71177,N4,young,16,1
6892,2026-04-13,71257,N4,learning,18,1
6893,2026-04-13,83840,N4,young,24,1
6894,2026-04-13,59031,N3,young,13,1
6895,2026-04-13,41888,N2,new,28,1
6896,2026-04-13,12617,N3,young,5,1
6897,2026-04-13,16620,N4,new,27,1
6898,2026-04-13,44924,N4,learning,21,1
6899,2026-04-13,99878,N4,mature,18,1
6900,2026-04-14,20989,N4,mature,26,0
6901,2026-04-14,80838,N5,new,28,1
6902,2026-04-14,16461,N3,young,14,1
6903,2026-04-14,39694,N3,mature,12,1
6904,2026-04-14,17679,N5,learning,2,1
6905,2026-04-14,26898,N5,mature,22,1
6906,2026-04-14,62750,N2,young,19,1
6907,2026-04-14,50230,N2,young,10,1
6908,2026-04-14,88660,N5,young,23,1
6909,2026-04-14,91103,N4,learning,10,1
6910,2026-04-14,62298,N3,young,9,1
6911,2026-04-14,61782,N3,new,20,1
6912,2026-04-14,83141,N3,young,16,1
6913,2026-04-14,91330,N2,young,13,1
6914,2026-04-14,54051,N2,learning,11,1
6915,2026-04-14,66813,N2,mature,16,1
6916,2026-04-14,46272,N3,learning,11,1
6917,2026-04-14,55194,N3,mature,22,1
6918,2026-04-14,18280,N2,mature,19,0
6919,2026-04-14,27821,N2,learning,22,1
6920,2026-04-14,51767,N3,mature,2,0
6921,2026-04-14,21770,N2,mature,5,1
6922,2026-04-14,95270,N3,mature,24,1
6923,2026-04-14,91850,N4,mature,18,1
6924,2026-04-14,66048,N2,new,23,1
6925,2026-04-14,84860,N4,young,25,1
6926,2026-04-14,18432,N4,mature,20,1
6927,2026-04-14,61669,N4,young,8,0
6928,2026-04-14,88522,N3,young,3,1
6929,2026-04-14,22031,N3,young,27,1
6930,2026-04-14,80406,N3,mature,4,1
6931,2026-04-14,25268,N3,mature,2,1
6932,2026-04-14,50828,N5,young,3,1
6933,2026-04-14,64999,N3,young,12,1
6934,2026-04-14,42653,N5,mature,4,1
6935,2026-04-14,82877,N3,young,7,1
6936,2026-04-14,12469,N4,learning,18,0
6937,2026-04-14,16954,N3,learning,16,1
6938,2026-04-14,16329,N2,mature,7,1
6939,2026-04-14,76636,N3,learning,4,1
6940,2026-04-14,87135,N3,young,3,1
6941,2026-04-14,41852,N3,mature,7,1
6942,2026-04-14,74514,N3,mature,26,1
6943,2026-04-14,43350,N2,learning,25,0
6944,2026-04-14,33623,N3,learning,18,1
6945,2026-04-14,67562,N2,young,6,1
6946,2026-04-14,54418,N2,new,17,1
6947,2026-04-14,88831,N4,mature,26,1
6948,2026-04-14,50289,N4,learning,5,1
6949,2026-04-14,91815,N2,mature,16,1
6950,2026-04-14,15665,N2,young,10,1
6951,2026-04-14,88114,N3,young,7,1
6952,2026-04-14,67666,N3,young,24,1
6953,2026-04-14,56863,N4,mature,11,1
6954,2026-04-15,32321,N3,young,14,1
6955,2026-04-15,80038,N3,learning,20,1
6956,2026-04-15,55617,N3,mature,12,1
6957,2026-04-15,57313,N2,learning,21,1
6958,2026-04-15,17426,N4,learning,21,0
6959,2026-04-15,23472,N2,learning,19,1
6960,2026-04-15,94776,N2,learning,13,0
6961,2026-04-15,77034,N4,young,25,0
6962,2026-04-15,81288,N2,young,8,0
6963,2026-04-15,65735,N3,young,17,1
6964,2026-04-15,57668,N4,learning,4,1
6965,2026-04-15,53010,N3,young,23,1
6966,2026-04-15,23264,N3,mature,28,1
6967,2026-04-15,26411,N3,young,11,0
6968,2026-04-15,55957,N3,young,18,1
6969,2026-04-15,83878,N2,learning,9,1
6970,2026-04-15,86112,N3,mature,13,1
6971,2026-04-15,50085,N5,new,4,1
6972,2026-04-15,66242,N3,new,3,1
6973,2026-04-15,95997,N2,mature,24,1
6974,2026-04-15,40487,N4,mature,28,1
6975,2026-04-15,66154,N3,young,12,1
6976,2026-04-15,35300,N2,young,11,0
6977,2026-04-15,61582,N2,learning,21,0
6978,2026-04-15,19364,N4,mature,8,0
6979,2026-04-15,71686,N3,young,2,1
6980,2026-04-15,21459,N3,mature,10,1
6981,2026-04-15,92777,N3,mature,3,1
6982,2026-04-15,31907,N5,young,24,1
6983,2026-04-15,64995,N3,young,10,1
6984,2026-04-15,54950,N3,young,17,1
6985,2026-04-15,14327,N2,new,22,1
6986,2026-04-15,14768,N5,new,4,1
6987,2026-04-15,62350,N4,mature,7,1
6988,2026-04-15,11027,N4,young,27,1
6989,2026-04-15,10611,N3,young,25,1
6990,2026-04-15,50354,N5,new,7,1
6991,2026-04-15,64223,N2,mature,9,1
6992,2026-04-15,14685,N4,young,22,1
6993,2026-04-15,87574,N2,mature,23,1
6994,2026-04-15,88358,N4,young,6,1
6995,2026-04-15,91900,N4,mature,22,1
6996,2026-04-15,64191,N2,new,10,0
6997,2026-04-15,38336,N2,young,6,1
6998,2026-04-15,76802,N2,mature,27,0
6999,2026-04-15,15246,N4,mature,5,1
7000,2026-04-15,50112,N3,mature,11,1
7001,2026-04-15,29940,N3,mature,5,1
7002,2026-04-15,50092,N4,young,23,1
7003,2026-04-15,45285,N2,young,17,1
7004,2026-04-15,85044,N3,mature,24,1
7005,2026-04-15,98669,N2,learning,12,1
7006,2026-04-15,93433,N2,mature,14,1
7007,2026-04-15,43848,N2,mature,23,1
7008,2026-04-15,21275,N3,mature,22,1
7009,2026-04-15,46957,N2,new,23,1
7010,2026-04-15,94003,N5,mature,9,1
7011,2026-04-15,93460,N3,learning,7,1
7012,2026-04-15,25685,N3,new,26,0
7013,2026-04-15,53167,N3,young,16,1
7014,2026-04-15,21321,N3,learning,23,1
7015,2026-04-15,85141,N3,mature,11,0
7016,2026-04-15,27984,N4,learning,13,1
7017,2026-04-15,13772,N5,young,28,1
7018,2026-04-15,86883,N3,mature,12,1
7019,2026-04-15,81989,N4,learning,2,1
7020,2026-04-15,30403,N3,young,22,1
7021,2026-04-15,53776,N4,learning,27,1
7022,2026-04-15,94401,N2,mature,24,1
7023,2026-04-15,40843,N4,new,21,1
7024,2026-04-15,96131,N3,young,28,1
7025,2026-04-15,39989,N2,mature,8,1
7026,2026-04-15,49566,N3,young,28,1
7027,2026-04-15,60935,N5,new,9,1
7028,2026-04-15,38721,N3,learning,13,1
7029,2026-04-15,11595,N3,young,16,1
7030,2026-04-15,79908,N4,young,19,1
7031,2026-04-15,45587,N4,young,2,1
7032,2026-04-15,84227,N3,mature,12,1
7033,2026-04-15,37860,N3,mature,18,1
7034,2026-04-15,30845,N3,learning,16,1
7035,2026-04-16,71049,N3,mature,20,1
7036,2026-04-16,25979,N5,mature,24,1
7037,2026-04-16,30703,N4,young,20,1
7038,2026-04-16,75614,N4,mature,14,1
7039,2026-04-16,73626,N4,young,7,1
7040,2026-04-16,29663,N2,mature,18,1
7041,2026-04-16,94691,N3,learning,27,1
7042,2026-04-16,43815,N5,mature,28,1
7043,2026-04-16,39283,N3,mature,19,1
7044,2026-04-16,58106,N2,young,3,1
7045,2026-04-16,53691,N4,learning,7,1
7046,2026-04-16,67614,N2,mature,25,1
7047,2026-04-16,13168,N2,mature,26,1
7048,2026-04-16,96466,N2,learning,6,0
7049,2026-04-16,70790,N3,mature,22,1
7050,2026-04-16,91841,N3,learning,11,0
7051,2026-04-16,76143,N3,mature,9,1
7052,2026-04-16,98224,N2,new,3,0
7053,2026-04-16,94406,N3,young,24,1
7054,2026-04-16,76071,N3,young,4,1
7055,2026-04-16,31954,N3,learning,28,0
7056,2026-04-16,25296,N5,young,8,1
7057,2026-04-16,24851,N3,mature,17,1
7058,2026-04-16,10268,N3,learning,15,1
7059,2026-04-16,76239,N3,young,26,1
7060,2026-04-16,86789,N2,young,11,1
7061,2026-04-16,27542,N5,learning,6,1
7062,2026-04-16,82567,N2,learning,2,1
7063,2026-04-16,38428,N4,young,12,1
7064,2026-04-16,37712,N3,young,27,1
7065,2026-04-16,44813,N3,young,24,1
7066,2026-04-16,16844,N2,learning,27,1
7067,2026-04-16,86463,N4,new,28,1
7068,2026-04-16,47374,N5,young,13,1
7069,2026-04-16,40554,N2,young,13,1
7070,2026-04-16,60330,N4,mature,26,1
7071,2026-04-16,94723,N4,mature,7,1
7072,2026-04-16,43482,N3,learning,4,1
7073,2026-04-16,33299,N3,learning,23,1
7074,2026-04-16,38533,N5,learning,15,1
7075,2026-04-16,84456,N5,young,27,1
7076,2026-04-16,99267,N4,learning,18,1
7077,2026-04-16,98818,N2,learning,22,1
7078,2026-04-16,31041,N5,mature,6,1
7079,2026-04-16,69084,N3,mature,28,1
7080,2026-04-16,62870,N3,mature,11,1
7081,2026-04-16,69488,N3,mature,3,1
7082,2026-04-16,58577,N4,mature,23,1
7083,2026-04-16,42344,N4,learning,4,1
7084,2026-04-16,25325,N3,young,4,1
7085,2026-04-16,10360,N3,mature,13,1
7086,2026-04-16,23248,N4,new,22,1
7087,2026-04-16,68987,N2,young,10,0
7088,2026-04-16,46805,N2,mature,14,1
7089,2026-04-16,52656,N3,young,12,1
7090,2026-04-16,84555,N3,mature,10,1
7091,2026-04-16,28456,N4,learning,22,1
7092,2026-04-16,18246,N5,young,4,1
7093,2026-04-16,69027,N2,mature,24,0
7094,2026-04-16,11107,N3,mature,23,1
7095,2026-04-16,38255,N2,mature,10,0
7096,2026-04-16,29751,N4,mature,26,1
7097,2026-04-16,30064,N5,learning,15,1
7098,2026-04-16,47929,N3,young,26,1
7099,2026-04-16,65587,N2,young,24,0
7100,2026-04-16,35907,N3,young,8,1
7101,2026-04-16,82172,N4,learning,21,1
7102,2026-04-16,99697,N2,learning,21,1
7103,2026-04-16,15078,N3,learning,7,0
7104,2026-04-16,94469,N2,young,22,1
7105,2026-04-16,82844,N3,mature,4,1
7106,2026-04-16,56428,N2,mature,28,0
7107,2026-04-16,96221,N3,mature,16,1
7108,2026-04-16,80236,N4,young,7,1
7109,2026-04-16,55201,N3,mature,5,1
7110,2026-04-16,86563,N4,mature,9,1
7111,2026-04-16,16404,N3,young,18,1
7112,2026-04-16,97037,N2,learning,2,1
7113,2026-04-16,26820,N4,young,17,1
7114,2026-04-16,25976,N3,new,4,1
7115,2026-04-16,40861,N2,mature,22,1
7116,2026-04-16,76807,N3,new,10,1
7117,2026-04-16,94772,N4,mature,8,1
7118,2026-04-16,39395,N3,mature,28,1
7119,2026-04-16,12529,N4,learning,5,1
7120,2026-04-16,62203,N3,young,10,1
7121,2026-04-16,90600,N3,mature,5,1
7122,2026-04-16,85239,N4,learning,16,1
7123,2026-04-16,11051,N4,mature,10,1
7124,2026-04-16,19149,N2,mature,8,1
7125,2026-04-16,83934,N3,young,8,1
7126,2026-04-16,23750,N5,young,17,1
7127,2026-04-17,74143,N3,young,5,0
7128,2026-04-17,24881,N3,learning,15,1
7129,2026-04-17,20345,N4,mature,27,1
7130,2026-04-17,35673,N4,young,10,1
7131,2026-04-17,28248,N3,mature,19,1
7132,2026-04-17,88220,N3,young,26,0
7133,2026-04-17,55594,N3,young,28,1
7134,2026-04-17,83675,N3,young,8,0
7135,2026-04-17,50090,N3,new,19,0
7136,2026-04-17,32164,N2,new,17,1
7137,2026-04-17,46275,N3,young,24,1
7138,2026-04-17,18862,N2,young,25,1
7139,2026-04-17,75357,N5,mature,7,1
7140,2026-04-17,50698,N2,mature,8,0
7141,2026-04-17,99651,N4,young,3,1
7142,2026-04-17,11437,N4,mature,17,1
7143,2026-04-17,38297,N3,mature,12,1
7144,2026-04-17,82347,N3,young,26,1
7145,2026-04-17,99671,N3,mature,14,1
7146,2026-04-17,20594,N2,young,11,1
7147,2026-04-17,39678,N3,mature,7,1
7148,2026-04-17,76844,N4,learning,22,0
7149,2026-04-17,43467,N3,learning,28,1
7150,2026-04-17,53029,N4,mature,18,1
7151,2026-04-17,51993,N3,young,11,1
7152,2026-04-17,73226,N3,learning,8,1
7153,2026-04-17,67160,N4,learning,18,1
7154,2026-04-17,31996,N4,mature,10,1
7155,2026-04-17,47965,N2,mature,18,1
7156,2026-04-17,61714,N5,young,17,1
7157,2026-04-17,62262,N3,young,6,1
7158,2026-04-17,38180,N3,learning,28,1
7159,2026-04-17,85758,N2,new,7,1
7160,2026-04-17,83163,N4,young,21,1
7161,2026-04-17,28642,N2,young,24,0
7162,2026-04-17,80976,N3,learning,7,1
7163,2026-04-17,57177,N2,new,16,1
7164,2026-04-17,53094,N3,mature,9,1
7165,2026-04-17,60139,N4,young,22,1
7166,2026-04-17,79004,N4,learning,10,1
7167,2026-04-17,30951,N3,young,27,1
7168,2026-04-17,63965,N3,mature,20,1
7169,2026-04-17,81808,N4,learning,8,1
7170,2026-04-17,58242,N3,new,14,1
7171,2026-04-17,62986,N5,young,19,1
7172,2026-04-17,78303,N3,mature,6,1
7173,2026-04-17,94399,N3,young,19,1
7174,2026-04-17,22746,N2,mature,19,0
7175,2026-04-17,12380,N3,mature,25,1
7176,2026-04-17,74497,N2,learning,9,0
7177,2026-04-17,10834,N2,mature,19,0
7178,2026-04-17,59478,N3,mature,24,1
7179,2026-04-17,71929,N3,young,9,0
7180,2026-04-17,87783,N2,mature,18,0
7181,2026-04-17,24653,N5,learning,15,1
7182,2026-04-17,32619,N4,young,19,1
7183,2026-04-17,72718,N2,mature,27,1
7184,2026-04-17,89261,N4,young,26,1
7185,2026-04-17,30908,N4,young,22,1
7186,2026-04-17,31704,N4,mature,23,1
7187,2026-04-17,78876,N2,young,3,0
7188,2026-04-17,37417,N4,mature,20,1
7189,2026-04-17,66953,N2,mature,14,1
7190,2026-04-17,69841,N5,new,11,1
7191,2026-04-17,86886,N4,mature,23,1
7192,2026-04-17,59542,N3,mature,17,1
7193,2026-04-17,79896,N2,new,7,1
7194,2026-04-17,45952,N2,mature,17,1
7195,2026-04-17,22469,N3,learning,20,1
7196,2026-04-17,68515,N3,new,10,0
7197,2026-04-17,22972,N2,learning,19,0
7198,2026-04-17,64948,N3,learning,16,1
7199,2026-04-17,18266,N3,mature,27,1
7200,2026-04-17,73409,N5,learning,9,1
7201,2026-04-17,32676,N3,learning,7,1
7202,2026-04-17,99955,N3,young,2,1
7203,2026-04-17,19807,N3,young,16,0
7204,2026-04-17,87753,N3,mature,18,1
7205,2026-04-17,80306,N4,mature,15,1
7206,2026-04-18,80021,N2,learning,21,1
7207,2026-04-18,56898,N2,learning,20,1
7208,2026-04-18,18088,N2,mature,6,0
7209,2026-04-18,61662,N3,new,24,0
7210,2026-04-18,19168,N3,learning,16,1
7211,2026-04-18,30899,N3,mature,9,1
7212,2026-04-18,61510,N4,mature,22,1
7213,2026-04-18,96157,N3,young,11,1
7214,2026-04-18,11019,N2,mature,8,1
7215,2026-04-18,16156,N5,young,24,0
7216,2026-04-18,68743,N4,mature,27,1
7217,2026-04-18,61507,N4,young,3,1
7218,2026-04-18,75685,N3,mature,12,1
7219,2026-04-18,91542,N3,mature,22,1
7220,2026-04-18,32705,N4,mature,20,1
7221,2026-04-18,93158,N4,learning,12,1
7222,2026-04-18,43439,N2,learning,8,0
7223,2026-04-18,19093,N3,mature,7,1
7224,2026-04-18,25421,N4,new,21,1
7225,2026-04-18,97403,N2,mature,25,1
7226,2026-04-18,90446,N2,young,18,0
7227,2026-04-18,93980,N2,mature,4,1
7228,2026-04-18,60409,N2,new,22,0
7229,2026-04-18,95178,N3,learning,4,1
7230,2026-04-18,73889,N2,young,26,1
7231,2026-04-18,45884,N4,mature,6,1
7232,2026-04-18,77199,N3,young,11,1
7233,2026-04-18,97803,N3,mature,4,1
7234,2026-04-18,62402,N2,mature,27,1
7235,2026-04-18,24736,N2,mature,10,0
7236,2026-04-18,85281,N3,mature,9,1
7237,2026-04-18,88370,N5,young,2,1
7238,2026-04-18,11710,N3,mature,3,1
7239,2026-04-18,82854,N3,mature,7,1
7240,2026-04-18,31914,N2,young,26,1
7241,2026-04-18,19055,N4,learning,26,1
7242,2026-04-18,19634,N5,learning,9,1
7243,2026-04-18,85172,N5,new,6,1
7244,2026-04-18,34768,N3,mature,16,1
7245,2026-04-18,73827,N2,mature,7,0
7246,2026-04-18,35662,N4,learning,9,1
7247,2026-04-18,30038,N5,mature,27,1
7248,2026-04-18,25719,N3,young,6,1
7249,2026-04-18,27101,N5,mature,10,1
7250,2026-04-18,63099,N2,mature,3,1
7251,2026-04-18,99707,N4,mature,18,1
7252,2026-04-18,66928,N4,young,21,1
7253,2026-04-18,12045,N2,learning,25,1
7254,2026-04-18,86207,N3,mature,2,1
7255,2026-04-18,16141,N2,mature,23,0
7256,2026-04-18,32270,N4,mature,26,1
7257,2026-04-18,91467,N3,mature,6,1
7258,2026-04-18,74365,N4,mature,7,1
7259,2026-04-18,78921,N2,learning,8,0
7260,2026-04-18,68176,N3,young,10,1
7261,2026-04-18,44950,N3,young,26,1
7262,2026-04-18,80295,N2,mature,13,1
7263,2026-04-18,63916,N4,young,27,0
7264,2026-04-18,39699,N2,mature,5,1
7265,2026-04-18,79702,N4,learning,7,0
7266,2026-04-18,51463,N3,young,26,0
7267,2026-04-18,44542,N4,young,23,1
7268,2026-04-18,27783,N4,learning,9,1
7269,2026-04-18,34029,N2,new,28,1
7270,2026-04-18,98248,N4,mature,19,1
7271,2026-04-18,35214,N3,learning,24,1
7272,2026-04-18,11971,N3,young,10,1
7273,2026-04-18,17779,N4,learning,13,1
7274,2026-04-18,94987,N3,learning,26,1
7275,2026-04-18,59630,N2,young,25,1
7276,2026-04-18,72299,N4,mature,24,1
7277,2026-04-18,89916,N3,mature,12,1
7278,2026-04-18,32437,N5,mature,28,1
7279,2026-04-18,66921,N3,mature,26,1
7280,2026-04-18,86672,N2,mature,13,1
7281,2026-04-18,10235,N3,mature,12,1
7282,2026-04-18,92949,N3,young,2,1
7283,2026-04-18,34041,N2,young,3,1
7284,2026-04-18,11553,N3,learning,28,1
7285,2026-04-18,84364,N5,new,7,0
7286,2026-04-18,10481,N2,learning,8,0
7287,2026-04-18,73053,N3,mature,18,1
7288,2026-04-18,71011,N4,learning,18,1
7289,2026-04-18,17239,N4,young,27,1
7290,2026-04-18,46879,N2,young,6,1
7291,2026-04-18,58273,N2,mature,9,1
7292,2026-04-18,86171,N5,young,4,1
7293,2026-04-19,16720,N4,mature,13,1
7294,2026-04-19,78179,N4,learning,9,1
7295,2026-04-19,73187,N3,mature,12,1
7296,2026-04-19,33798,N2,young,10,0
7297,2026-04-19,61362,N2,mature,14,1
7298,2026-04-19,76934,N3,young,10,1
7299,2026-04-19,13008,N2,mature,2,1
7300,2026-04-19,22836,N4,mature,3,1
7301,2026-04-19,67857,N3,new,25,1
7302,2026-04-19,43350,N3,young,25,1
7303,2026-04-19,90740,N4,learning,8,0
7304,2026-04-19,11747,N5,mature,13,1
7305,2026-04-19,55866,N4,learning,17,1
7306,2026-04-19,26123,N3,mature,26,1
7307,2026-04-19,99799,N2,mature,19,1
7308,2026-04-19,46615,N4,learning,16,1
7309,2026-04-19,85399,N4,mature,2,1
7310,2026-04-19,93295,N3,mature,20,1
7311,2026-04-19,53883,N3,mature,28,1
7312,2026-04-19,82106,N3,young,11,1
7313,2026-04-19,65547,N5,mature,6,1
7314,2026-04-19,36054,N4,learning,14,1
7315,2026-04-19,25530,N4,learning,20,1
7316,2026-04-19,36097,N2,mature,24,1
7317,2026-04-19,87695,N4,learning,13,0
7318,2026-04-19,13704,N4,mature,12,1
7319,2026-04-19,40983,N4,young,23,1
7320,2026-04-19,11289,N3,young,26,0
7321,2026-04-19,28220,N3,mature,15,1
7322,2026-04-19,83167,N3,mature,26,1
7323,2026-04-19,14980,N4,young,22,1
7324,2026-04-19,86527,N3,young,18,1
7325,2026-04-19,64208,N3,learning,17,0
7326,2026-04-19,91102,N4,learning,22,0
7327,2026-04-19,78246,N3,mature,27,1
7328,2026-04-19,82888,N2,learning,18,1
7329,2026-04-19,31187,N3,young,13,1
7330,2026-04-19,82997,N2,young,2,0
7331,2026-04-19,38945,N3,mature,21,1
7332,2026-04-19,35500,N2,new,4,1
7333,2026-04-19,76364,N2,new,12,0
7334,2026-04-19,45056,N2,new,9,0
7335,2026-04-19,34302,N2,young,22,1
7336,2026-04-19,68670,N5,young,26,1
7337,2026-04-19,69226,N4,learning,7,1
7338,2026-04-19,77397,N3,learning,23,1
7339,2026-04-19,84720,N3,mature,23,0
7340,2026-04-19,62567,N2,learning,24,1
7341,2026-04-19,12411,N3,young,17,1
7342,2026-04-19,49886,N4,learning,22,0
7343,2026-04-19,94539,N2,young,26,1
7344,2026-04-19,79522,N2,young,13,1
7345,2026-04-19,80493,N5,mature,2,1
7346,2026-04-19,25198,N4,young,13,1
7347,2026-04-19,70676,N5,mature,19,1
7348,2026-04-19,70502,N2,learning,5,1
7349,2026-04-19,86789,N4,mature,11,1
7350,2026-04-19,69765,N2,mature,4,1
7351,2026-04-19,66501,N4,mature,2,1
7352,2026-04-19,71899,N4,mature,21,1
7353,2026-04-19,45769,N5,young,24,1
7354,2026-04-19,18050,N4,mature,14,1
7355,2026-04-19,95150,N2,mature,24,1
7356,2026-04-19,44898,N2,young,7,1
7357,2026-04-19,14015,N4,new,5,1
7358,2026-04-19,92035,N3,young,23,0
7359,2026-04-19,39022,N3,learning,26,1
7360,2026-04-19,13420,N4,new,28,1
7361,2026-04-19,95088,N5,mature,7,1
7362,2026-04-19,36576,N5,mature,12,1
7363,2026-04-19,80088,N2,young,25,1
7364,2026-04-19,40179,N2,mature,4,1
7365,2026-04-19,76688,N3,learning,15,1
7366,2026-04-20,18638,N2,learning,23,0
7367,2026-04-20,18756,N4,mature,17,1
7368,2026-04-20,91999,N3,mature,5,1
7369,2026-04-20,64091,N2,young,25,1
7370,2026-04-20,37744,N4,new,23,1
7371,2026-04-20,53835,N4,mature,11,1
7372,2026-04-20,76438,N3,mature,9,1
7373,2026-04-20,28661,N3,learning,5,1
7374,2026-04-20,21237,N3,mature,7,1
7375,2026-04-20,35882,N3,mature,14,1
7376,2026-04-20,40839,N4,young,7,1
7377,2026-04-20,31511,N3,young,9,1
7378,2026-04-20,52371,N5,mature,28,1
7379,2026-04-20,46653,N4,young,9,1
7380,2026-04-20,80807,N3,young,15,1
7381,2026-04-20,13624,N4,new,14,0
7382,2026-04-20,85765,N3,mature,8,1
7383,2026-04-20,15058,N5,young,9,1
7384,2026-04-20,64418,N3,young,27,0
7385,2026-04-20,40705,N3,mature,10,1
7386,2026-04-20,45856,N4,learning,10,1
7387,2026-04-20,21812,N5,learning,11,1
7388,2026-04-20,55457,N4,mature,4,1
7389,2026-04-20,47370,N4,mature,27,1
7390,2026-04-20,65736,N3,learning,5,1
7391,2026-04-20,43472,N5,learning,6,1
7392,2026-04-20,21789,N2,young,21,1
7393,2026-04-20,27637,N4,learning,22,1
7394,2026-04-20,21721,N3,learning,28,1
7395,2026-04-20,97571,N3,young,21,1
7396,2026-04-20,77239,N3,young,11,1
7397,2026-04-20,44863,N4,new,11,1
7398,2026-04-20,69069,N4,new,11,0
7399,2026-04-20,95524,N2,young,24,1
7400,2026-04-20,94661,N3,mature,14,1
7401,2026-04-20,75686,N2,young,18,1
7402,2026-04-20,18887,N2,new,22,1
7403,2026-04-20,56288,N3,young,4,0
7404,2026-04-20,65013,N3,mature,7,1
7405,2026-04-20,58531,N4,learning,7,0
7406,2026-04-20,54214,N2,new,17,0
7407,2026-04-20,75345,N4,learning,13,1
7408,2026-04-20,47831,N4,mature,18,1
7409,2026-04-20,12521,N2,young,4,1
7410,2026-04-20,50437,N3,new,28,1
7411,2026-04-20,26965,N3,mature,5,1
7412,2026-04-20,80275,N4,mature,7,1
7413,2026-04-20,13989,N3,young,11,1
7414,2026-04-20,32219,N2,young,20,1
7415,2026-04-20,48942,N3,young,26,1
7416,2026-04-20,99849,N3,new,6,1
7417,2026-04-20,93476,N2,mature,23,0
7418,2026-04-20,17387,N3,young,13,1
7419,2026-04-20,21336,N4,mature,22,1
7420,2026-04-20,61527,N3,mature,9,0
7421,2026-04-20,57240,N2,mature,21,0
7422,2026-04-20,15491,N3,new,21,1
7423,2026-04-20,42040,N4,young,9,1
7424,2026-04-20,25040,N3,young,26,1
7425,2026-04-20,86082,N3,mature,8,1
7426,2026-04-20,77310,N2,young,28,1
7427,2026-04-20,85423,N3,mature,4,1
7428,2026-04-20,61458,N3,young,14,0
7429,2026-04-20,18781,N3,learning,23,1
7430,2026-04-20,75630,N5,young,24,1
7431,2026-04-20,22412,N3,young,18,1
7432,2026-04-20,45648,N2,young,22,0
7433,2026-04-21,78891,N3,learning,14,1
7434,2026-04-21,73805,N3,learning,12,1
7435,2026-04-21,93527,N2,new,25,0
7436,2026-04-21,96267,N2,young,15,1
7437,2026-04-21,85048,N4,young,3,1
7438,2026-04-21,92577,N5,mature,8,1
7439,2026-04-21,68269,N3,young,23,1
7440,2026-04-21,21851,N2,young,9,1
7441,2026-04-21,17213,N5,mature,25,1
7442,2026-04-21,87293,N2,young,14,1
7443,2026-04-21,72149,N2,mature,20,0
7444,2026-04-21,76836,N3,learning,20,1
7445,2026-04-21,39624,N3,young,23,1
7446,2026-04-21,97433,N3,learning,13,1
7447,2026-04-21,92836,N2,young,23,1
7448,2026-04-21,13632,N3,young,11,1
7449,2026-04-21,41574,N4,mature,28,1
7450,2026-04-21,55754,N2,mature,5,1
7451,2026-04-21,91751,N3,young,10,1
7452,2026-04-21,44232,N3,mature,3,1
7453,2026-04-21,76335,N3,learning,17,0
7454,2026-04-21,37815,N2,young,7,1
7455,2026-04-21,97912,N4,new,19,1
7456,2026-04-21,84141,N3,young,5,1
7457,2026-04-21,32710,N3,young,5,1
7458,2026-04-21,28566,N2,young,8,0
7459,2026-04-21,93012,N5,learning,16,1
7460,2026-04-21,73079,N3,mature,15,1
7461,2026-04-21,50466,N4,mature,10,1
7462,2026-04-21,95011,N3,mature,28,1
